season_id,edition_id,game_id,round,action_number,period,type,player_id,team_id,opponent_id,x,y,details
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,23,1,2FGM,Ronald March,Roanne,Blois,-0.717,1.088,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,35,1,3FGM,Kyle Foster,Roanne,Blois,6.747,3.067,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,41,1,3FGM,Keandre Cook,Blois,Roanne,6.675,3.14,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,43,1,2FGA,Jakeenan Gant,Roanne,Blois,-5.814,-0.424,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,46,1,2FGA,Yannis Morin,Roanne,Blois,0.108,5.442,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,48,1,2FGM,Tyren Johnson,Blois,Roanne,-2.943,2.527,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,51,1,3FGA,Jaime Smith,Blois,Roanne,-6.639,3.319,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,53,1,2FGA,Yannis Morin,Roanne,Blois,-2.979,3.319,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,56,1,2FGA,Keandre Cook,Blois,Roanne,1.58,0.225,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,58,1,2FGM,Keandre Cook,Blois,Roanne,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,62,1,2FGM,Yannis Morin,Roanne,Blois,4.306,0.368,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,64,1,2FGM,Amadou Sow,Blois,Roanne,0.717,0.116,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,66,1,3FGM,Jakeenan Gant,Roanne,Blois,-2.979,6.738,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,68,1,3FGA,Thomas Cornely,Blois,Roanne,-6.853,0.909,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,82,1,2FGM,Keandre Cook,Blois,Roanne,-5.383,2.023,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,93,1,2FGA,Djordje Gagic,Blois,Roanne,1.83,-0.315,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,95,1,2FGM,Djordje Gagic,Blois,Roanne,-0.18,0.799,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,97,1,2FGM,Silvio De Sousa,Roanne,Blois,0.359,0.368,hook shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,99,1,2FGM,Thomas Cornely,Blois,Roanne,-0.825,0.693,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,102,1,3FGA,Timothe Vergiat,Blois,Roanne,-6.853,2.311,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,116,1,2FGA,Djordje Gagic,Blois,Roanne,2.835,0.08,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,118,1,2FGA,Silvio De Sousa,Roanne,Blois,0.789,1.519,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,120,1,3FGA,Mbaye Ndiaye,Blois,Roanne,-7.213,1.449,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,124,1,2FGA,Thomas Cornely,Blois,Roanne,3.409,2.132,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,132,2,2FGA,Maxime Roos,Roanne,Blois,5.956,1.376,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,136,2,2FGM,Kadri Moendadze,Roanne,Blois,-0.286,1.953,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,137,2,3FGM,Timothe Vergiat,Blois,Roanne,2.297,7.388,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,138,2,3FGA,Kadri Moendadze,Roanne,Blois,-2.082,8.214,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,153,2,2FGA,Ronald March,Roanne,Blois,0.753,0.514,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,159,2,3FGA,Ronald March,Roanne,Blois,6.998,0.657,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,161,2,2FGM,Yannis Morin,Roanne,Blois,0.144,0.584,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,167,2,2FGA,Tyren Johnson,Blois,Roanne,0.108,1.519,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,169,2,3FGM,Timothe Vergiat,Blois,Roanne,0.539,7.71,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,171,2,3FGM,Maxime Roos,Roanne,Blois,-7.178,0.295,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,173,2,2FGM,Jaime Smith,Blois,Roanne,-0.611,1.015,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,180,2,3FGA,Jaime Smith,Blois,Roanne,0.466,9.149,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,182,2,2FGM,Brice Dessert,Blois,Roanne,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,183,2,3FGM,Stefan Moody,Roanne,Blois,-0.359,8.071,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,190,2,2FGA,Ronald March,Roanne,Blois,1.938,0.514,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,194,2,2FGA,Tyren Johnson,Blois,Roanne,-3.588,-0.063,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,196,2,2FGA,Jakeenan Gant,Roanne,Blois,1.794,-0.209,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,213,2,2FGM,Brice Dessert,Blois,Roanne,0,0.763,dunk
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,215,2,2FGM,Yannis Morin,Roanne,Blois,-0.897,2.059,floating jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,217,2,2FGM,Mbaye Ndiaye,Blois,Roanne,1.041,1.34,dunk
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,219,2,3FGM,Kyle Foster,Roanne,Blois,7.069,0.189,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,221,2,2FGM,Yannis Morin,Roanne,Blois,-1.255,4.938,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,224,2,2FGA,Tyren Johnson,Blois,Roanne,0,1.233,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,226,2,2FGA,Brice Dessert,Blois,Roanne,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,232,2,3FGM,Tyren Johnson,Blois,Roanne,-6.747,2.636,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,234,2,2FGM,Yannis Morin,Roanne,Blois,-3.66,3.247,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,246,2,2FGM,Keandre Cook,Blois,Roanne,1.077,0.514,alley oop
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,254,2,3FGA,Tyren Johnson,Blois,Roanne,5.383,4.616,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,260,2,2FGA,Thomas Cornely,Blois,Roanne,-1.077,1.015,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,262,2,2FGM,Mbaye Ndiaye,Blois,Roanne,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,263,2,3FGM,Kyle Foster,Roanne,Blois,-6.316,5.982,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,266,2,3FGA,Renathan Ona Embo,Roanne,Blois,0.647,8.681,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,279,3,2FGA,Jakeenan Gant,Roanne,Blois,1.149,0.441,dunk
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,284,3,2FGA,Silvio De Sousa,Roanne,Blois,1.722,1.015,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,286,3,2FGM,Mbaye Ndiaye,Blois,Roanne,-0.897,0.477,dunk
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,288,3,3FGA,Jakeenan Gant,Roanne,Blois,-6.747,2.457,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,290,3,2FGM,Tyren Johnson,Blois,Roanne,0.395,0.405,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,291,3,3FGA,Stefan Moody,Roanne,Blois,3.23,7.421,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,293,3,3FGA,Thomas Cornely,Blois,Roanne,-3.482,6.847,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,295,3,3FGA,Ronald March,Roanne,Blois,-6.101,4.904,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,297,3,3FGM,Jaime Smith,Blois,Roanne,-4.127,6.38,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,299,3,3FGM,Jakeenan Gant,Roanne,Blois,6.853,0.01,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,314,3,2FGM,Jaime Smith,Blois,Roanne,-1.255,0.62,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,321,3,3FGA,Jakeenan Gant,Roanne,Blois,1.041,7.351,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,323,3,2FGM,Thomas Cornely,Blois,Roanne,-0.072,0.836,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,324,3,3FGA,Kadri Moendadze,Roanne,Blois,6.817,0.153,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,326,3,2FGM,Silvio De Sousa,Roanne,Blois,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,338,3,3FGA,Thomas Cornely,Blois,Roanne,-3.516,7.206,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,340,3,2FGM,Thomas Cornely,Blois,Roanne,-1.364,0.116,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,349,3,3FGA,Ronald March,Roanne,Blois,6.064,4.039,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,351,3,2FGA,Djordje Gagic,Blois,Roanne,-0.395,2.636,hook shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,358,3,2FGM,Paul Rigot,Blois,Roanne,-2.01,1.88,floating jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,361,3,2FGM,Stefan Moody,Roanne,Blois,-0.717,0.225,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,362,3,2FGA,Timothe Vergiat,Blois,Roanne,-5.131,0.262,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,364,3,2FGM,Djordje Gagic,Blois,Roanne,0.359,0.909,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,373,3,2FGM,Yannis Morin,Roanne,Blois,5.023,-0.027,pull up
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,375,3,2FGM,Jaime Smith,Blois,Roanne,-0.825,-0.209,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,376,3,3FGA,Maxime Roos,Roanne,Blois,-7.106,0.514,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,378,3,3FGM,Timothe Vergiat,Blois,Roanne,6.567,3.462,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,388,3,3FGA,Renathan Ona Embo,Roanne,Blois,6.817,-0.713,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,390,3,2FGA,Timothe Vergiat,Blois,Roanne,1.364,3.933,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,398,3,2FGA,Tyren Johnson,Blois,Roanne,-4.557,0.763,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,403,3,3FGM,Tyren Johnson,Blois,Roanne,6.028,4.4,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,415,4,2FGM,Brice Dessert,Blois,Roanne,0.933,0.441,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,420,4,3FGA,Timothe Vergiat,Blois,Roanne,-5.203,5.263,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,424,4,3FGM,Ronald March,Roanne,Blois,-6.89,0.584,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,426,4,3FGA,Tyren Johnson,Blois,Roanne,4.378,6.091,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,430,4,2FGA,Jakeenan Gant,Roanne,Blois,0,1.953,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,432,4,2FGM,Brice Dessert,Blois,Roanne,-0.359,1.844,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,439,4,2FGM,Jakeenan Gant,Roanne,Blois,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,440,4,3FGA,Thomas Cornely,Blois,Roanne,7.106,0.547,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,447,4,2FGA,Tyren Johnson,Blois,Roanne,-2.116,3.429,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,449,4,2FGM,Ronald March,Roanne,Blois,0.286,1.592,dunk
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,455,4,3FGM,Keandre Cook,Blois,Roanne,-5.562,6.161,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,456,4,3FGM,Kyle Foster,Roanne,Blois,7.034,-0.099,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,462,4,3FGM,Kyle Foster,Roanne,Blois,-6.351,3.823,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,465,4,2FGA,Amadou Sow,Blois,Roanne,1.758,1.124,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,474,4,3FGM,Thomas Cornely,Blois,Roanne,5.742,5.624,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,475,4,2FGM,Silvio De Sousa,Roanne,Blois,0.897,1.197,dunk
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,482,4,3FGA,Jaime Smith,Blois,Roanne,6.459,2.779,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,488,4,2FGM,Mbaye Ndiaye,Blois,Roanne,0.251,1.34,dunk
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,492,4,2FGM,Yannis Morin,Roanne,Blois,-0.18,0.514,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,494,4,2FGM,Mbaye Ndiaye,Blois,Roanne,1.507,0.547,dunk
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,498,4,2FGM,Thomas Cornely,Blois,Roanne,1.255,0.368,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,502,4,3FGA,Mbaye Ndiaye,Blois,Roanne,-2.619,7.136,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,506,4,3FGA,Jaime Smith,Blois,Roanne,-0.503,9.258,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,508,4,2FGM,Keandre Cook,Blois,Roanne,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,510,4,2FGA,Mbaye Ndiaye,Blois,Roanne,-2.835,1.771,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,512,4,2FGA,Ronald March,Roanne,Blois,1.005,0.225,layup
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,514,4,2FGM,Ronald March,Roanne,Blois,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,517,4,2FGM,Thomas Cornely,Blois,Roanne,1.686,-0.099,jump shot
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,518,4,3FGA,Stefan Moody,Roanne,Blois,0.395,7.136,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,522,4,2FGM,Tyren Johnson,Blois,Roanne,3.373,0.799,fadeaway
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,523,4,3FGA,Stefan Moody,Roanne,Blois,1.65,8.791,
22-23,22-23 PROA,2022-09-23:Roanne-Blois,1,525,4,3FGA,Ronald March,Roanne,Blois,-4.485,6.559,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,3,1,2FGM,Gavin Ware,Dijon,Le Portel,0.144,4.031,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,5,1,3FGA,Terry Allen,Le Portel,Dijon,7.153,-0.679,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,7,1,2FGA,David Holston,Dijon,Le Portel,-0.375,0.245,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,9,1,3FGA,Charles-Noe Abouo,Le Portel,Dijon,4.443,6.052,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,14,1,3FGM,Terry Allen,Le Portel,Dijon,7.038,-0.738,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,16,1,2FGM,Danilo Nikolic,Dijon,Le Portel,0.519,0.477,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,20,1,3FGA,Ronald Curry,Le Portel,Dijon,-2.712,6.833,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,22,1,2FGM,Gavin Ware,Dijon,Le Portel,0.028,0.911,dunk
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,26,1,2FGA,Emmanuel Nzekwesi,Le Portel,Dijon,3.837,-0.564,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,28,1,2FGM,David Holston,Dijon,Le Portel,-0.347,0.158,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,29,1,2FGM,Emmanuel Nzekwesi,Le Portel,Dijon,0.634,0.043,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,31,1,2FGA,Gavin Ware,Dijon,Le Portel,-0.606,-0.015,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,33,1,2FGM,Gavin Ware,Dijon,Le Portel,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,36,1,2FGM,Ronald Curry,Le Portel,Dijon,2.135,3.395,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,37,1,2FGM,Danilo Nikolic,Dijon,Le Portel,-0.634,3.367,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,52,1,2FGA,Ryan Mikesell,Le Portel,Dijon,-0.778,0.911,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,54,1,2FGM,David Holston,Dijon,Le Portel,-0.403,0.071,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,55,1,2FGM,Zoran Nikolic,Le Portel,Dijon,0.259,0.679,dunk
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,58,1,2FGA,Robin Ducote,Dijon,Le Portel,0.866,0.043,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,66,1,2FGA,Robin Ducote,Dijon,Le Portel,-5.798,0.332,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,70,1,3FGM,Nadir Hifi,Le Portel,Dijon,2.827,6.747,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,73,1,2FGM,Gregor Hrovat,Dijon,Le Portel,0.807,-0.071,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,82,1,3FGA,Nadir Hifi,Le Portel,Dijon,7.182,-0.533,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,86,1,3FGM,Robin Ducote,Dijon,Le Portel,-6.837,2.759,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,88,1,2FGM,Zoran Nikolic,Le Portel,Dijon,-0.028,1.026,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,91,1,2FGA,Abdoulaye Loum,Dijon,Le Portel,0.172,3.541,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,95,1,2FGM,Chase Simon,Dijon,Le Portel,-0.288,0.391,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,102,1,3FGM,Abdoulaye Loum,Dijon,Le Portel,-7.212,-0.363,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,106,1,3FGA,Charles-Noe Abouo,Le Portel,Dijon,-6.894,1.401,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,111,2,2FGA,Abdoulaye Loum,Dijon,Le Portel,0.837,2.037,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,113,2,2FGM,Terry Allen,Le Portel,Dijon,-0.953,0.391,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,114,2,2FGA,Chase Simon,Dijon,Le Portel,0.432,3.627,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,116,2,2FGA,Abdoulaye Loum,Dijon,Le Portel,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,118,2,2FGA,Chase Simon,Dijon,Le Portel,0.634,2.269,floating jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,125,2,2FGM,Robin Ducote,Dijon,Le Portel,5.856,-0.533,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,127,2,2FGA,Emmanuel Nzekwesi,Le Portel,Dijon,-2.106,-0.071,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,139,2,2FGM,Terry Allen,Le Portel,Dijon,-1.472,0.217,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,140,2,3FGM,Chase Simon,Dijon,Le Portel,7.038,-0.505,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,142,2,2FGM,Ronald Curry,Le Portel,Dijon,-0.894,0.766,floating jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,147,2,2FGA,Gavin Ware,Dijon,Le Portel,0.663,0.825,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,156,2,2FGM,Gregor Hrovat,Dijon,Le Portel,1.182,0.015,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,163,2,2FGA,Ryan Mikesell,Le Portel,Dijon,0.231,1.256,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,166,2,2FGA,Ronald Curry,Le Portel,Dijon,-2.047,1.603,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,168,2,2FGA,Danilo Nikolic,Dijon,Le Portel,-0.807,0.505,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,172,2,2FGA,Terry Allen,Le Portel,Dijon,1.212,2.356,floating jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,176,2,2FGM,Ryan Mikesell,Le Portel,Dijon,-1.356,0.217,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,180,2,3FGA,David Holston,Dijon,Le Portel,-2.682,7.295,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,182,2,2FGM,Chase Simon,Dijon,Le Portel,4.731,-0.707,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,183,2,2FGM,Kenny Kasiama,Le Portel,Dijon,0.981,2.787,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,185,2,2FGA,Gavin Ware,Dijon,Le Portel,4.182,0.304,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,187,2,3FGA,Terry Allen,Le Portel,Dijon,-7.009,-0.62,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,202,2,2FGA,Zoran Nikolic,Le Portel,Dijon,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,204,2,3FGM,David Brembly,Dijon,Le Portel,1.182,7.757,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,213,2,2FGM,Jacques Alingue,Dijon,Le Portel,1.384,0.332,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,217,2,3FGA,David Brembly,Dijon,Le Portel,-6.952,-0.419,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,219,2,2FGM,Zoran Nikolic,Le Portel,Dijon,-0.547,0.332,dunk
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,230,2,2FGM,Ryan Mikesell,Le Portel,Dijon,0.606,-0.015,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,234,2,2FGM,Jacques Alingue,Dijon,Le Portel,0.144,0.881,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,236,2,2FGA,Charles-Noe Abouo,Le Portel,Dijon,-0.75,1.343,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,238,2,2FGM,Charles-Noe Abouo,Le Portel,Dijon,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,239,2,2FGA,Gregor Hrovat,Dijon,Le Portel,1.413,2.325,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,241,2,2FGA,Abdoulaye Loum,Dijon,Le Portel,0,-0.175,putback
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,245,2,3FGA,David Holston,Dijon,Le Portel,-4.471,5.851,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,257,3,2FGM,Charles-Noe Abouo,Le Portel,Dijon,1.125,-0.015,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,258,3,3FGM,Chase Simon,Dijon,Le Portel,6.894,-0.651,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,260,3,3FGM,Ryan Mikesell,Le Portel,Dijon,-3.375,7.153,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,262,3,2FGM,Jacques Alingue,Dijon,Le Portel,-0.663,0.564,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,267,3,2FGA,Gregor Hrovat,Dijon,Le Portel,-2.885,0.766,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,269,3,2FGM,Ronald Curry,Le Portel,Dijon,-0.663,3.541,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,271,3,3FGA,Chase Simon,Dijon,Le Portel,-7.038,-0.651,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,276,3,3FGM,Ronald Curry,Le Portel,Dijon,4.212,6.604,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,277,3,3FGA,David Holston,Dijon,Le Portel,-3.75,7.122,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,279,3,2FGA,Charles-Noe Abouo,Le Portel,Dijon,-2.856,1.95,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,281,3,2FGM,Gregor Hrovat,Dijon,Le Portel,0.375,0.189,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,287,3,2FGA,Ryan Mikesell,Le Portel,Dijon,-4.846,2.384,jump shot
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,289,3,2FGM,Charles-Noe Abouo,Le Portel,Dijon,0.403,0.766,dunk
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,291,3,3FGA,Gregor Hrovat,Dijon,Le Portel,-4.962,6.486,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,293,3,3FGA,Charles-Noe Abouo,Le Portel,Dijon,-3.865,7.441,
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,295,3,2FGM,Charles-Noe Abouo,Le Portel,Dijon,-0.981,1.401,layup
22-23,22-23 PROA,2022-09-23:Dijon-Le Portel,1,309,3,3FGA,Gregor Hrovat,Dijon,Le Portel,3.865,7.035,
